,iter,move,improve,obj,return,n_assets,X,Z,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,n_port,k_min,k_max,move_strategy,neighbour_strategy,seed,selection_strategy
320,320,iDR,True,0.04493557349876155,0.0026524922620809674,12,"[0.01576598 0.01417722 0.03248963 0.01159181 0.0120916  0.01561955
 0.01381123 0.01540301 0.02025372 0.01369958 0.82489425 0.01020242]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,95,0.008855,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
321,321,iDR,True,0.04483664589553015,0.00265298817618929,12,"[0.01577269 0.01375775 0.03250345 0.01159674 0.01209674 0.0156262
 0.01381711 0.01540957 0.02026234 0.01370541 0.82524524 0.01020676]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,95,0.008544,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
322,322,iDR,True,0.04473789230351777,0.0026529692500845106,12,"[0.01577918 0.01376341 0.03251682 0.01160151 0.01210172 0.01563263
 0.01382279 0.01541591 0.02027067 0.01329971 0.82558469 0.01021096]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,89,0.008452,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
323,323,iDR,True,0.04463930855216372,0.002653952860310201,12,"[0.01578573 0.01376912 0.03253031 0.01160632 0.01210674 0.01563911
 0.01341367 0.0154223  0.02027908 0.01330523 0.82592719 0.0102152 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,91,0.008459,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
324,324,iDR,True,0.04454062808838849,0.0026523457508015303,12,"[0.01579534 0.0137775  0.03255012 0.01161339 0.01211411 0.01564863
 0.01342183 0.01543169 0.01968268 0.01331333 0.82642996 0.01022141]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,88,0.008466,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
325,325,iDR,True,0.0444421352231302,0.002652657102372656,12,"[0.01580084 0.01378231 0.03256146 0.01126891 0.01211833 0.01565409
 0.01342651 0.01543707 0.01968954 0.01331797 0.82671799 0.01022498]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,95,0.008957,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
326,326,iDR,True,0.04434372877997117,0.002652181645088681,12,"[0.01580659 0.01378732 0.0325733  0.01127301 0.01175906 0.01565978
 0.0134314  0.01544268 0.0196967  0.01332281 0.82701866 0.01022869]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,93,0.008478,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
327,327,iDR,True,0.04424528074358593,0.0026441482362966236,12,"[0.01582205 0.01380081 0.03162701 0.01128404 0.01177056 0.0156751
 0.01344453 0.01545779 0.01971597 0.01333585 0.82782761 0.0102387 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,91,0.0086,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
328,328,iDR,True,0.044146619374040595,0.002645193117777374,12,"[0.01582939 0.01380721 0.03164168 0.01128927 0.01177602 0.01568237
 0.01345077 0.01500101 0.01972512 0.01334203 0.82821168 0.01024345]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,90,0.008301,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
329,329,iDR,True,0.0440489775370195,0.0026463718227925986,12,"[0.01583684 0.01381371 0.03165658 0.01129459 0.01178156 0.01521906
 0.0134571  0.01500807 0.0197344  0.01334831 0.82860151 0.01024827]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.008171,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
330,330,iDR,True,0.04395180374383469,0.002645644267730008,12,"[0.01536904 0.01382027 0.03167162 0.01129995 0.01178716 0.01522629
 0.0134635  0.01501521 0.01974378 0.01335466 0.82899537 0.01025314]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,91,0.008361,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
331,331,iDR,True,0.04292659996961599,0.0026381788611389892,12,"[0.01499609 0.01348491 0.03090307 0.01102575 0.01150113 0.01485681
 0.01313679 0.01465084 0.01926467 0.01303059 0.83314503 0.01000434]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,94,0.008398,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
332,332,iDR,True,0.04283112701646329,0.0026305447630716673,12,"[0.01501    0.01349742 0.03000379 0.01103598 0.0115118  0.01487059
 0.01314898 0.01466444 0.01928255 0.01304268 0.83391815 0.01001362]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,70,0.007951,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
333,333,iDR,True,0.04273589644422449,0.0026310079977228747,12,"[0.01501608 0.0130978  0.03001595 0.01104045 0.01151647 0.01487662
 0.01315431 0.01467038 0.01929036 0.01304796 0.83425596 0.01001768]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,93,0.008499,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
334,334,iDR,True,0.0426406131971372,0.0026319353507488095,12,"[0.01502201 0.01310297 0.0300278  0.01104481 0.01152101 0.01488249
 0.01276471 0.01467617 0.01929797 0.01305311 0.83458531 0.01002163]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,94,0.008702,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
335,335,iDR,True,0.04254547799588663,0.002631909078383975,12,"[0.01502789 0.0131081  0.03003956 0.01104913 0.01152553 0.01488832
 0.01276971 0.01468192 0.01930553 0.01266648 0.83491226 0.01002556]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.00831,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
336,336,iDR,True,0.0424503948997665,0.0026303663922841148,12,"[0.0150366  0.0131157  0.03005697 0.01105554 0.01153221 0.01489695
 0.01277711 0.01469043 0.01873722 0.01267382 0.83539609 0.01003137]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,94,0.008485,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
337,337,iDR,True,0.04235555561979051,0.002630655490834125,12,"[0.01504159 0.01312005 0.03006694 0.01072743 0.01153603 0.01490189
 0.01278135 0.0146953  0.01874344 0.01267803 0.83567325 0.0100347 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,89,0.008463,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
338,338,iDR,True,0.04226065404046794,0.0026316428575692877,12,"[0.01504823 0.01312584 0.0300802  0.01073216 0.01154112 0.01490846
 0.01278699 0.01426073 0.0187517  0.01268362 0.83604183 0.01003912]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,91,0.008265,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
339,339,iDR,True,0.042165745559671994,0.002631182776406066,12,"[0.01505344 0.01313038 0.03009062 0.01073588 0.01119876 0.01491363
 0.01279142 0.01426567 0.0187582  0.01268801 0.8363314  0.0100426 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,94,0.00838,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
340,340,iDR,True,0.04207146724326871,0.0026322974047408533,12,"[0.01506018 0.01313626 0.03010409 0.01074068 0.01120378 0.01447269
 0.01279715 0.01427205 0.01876659 0.01269369 0.83670575 0.01004709]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,88,0.008299,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
341,341,iDR,True,0.04197727509009153,0.0026248555435629873,12,"[0.01507379 0.01314814 0.02922736 0.01075039 0.0112139  0.01448577
 0.01280871 0.01428495 0.01878356 0.01270516 0.83746208 0.01005618]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,95,0.00848,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
342,342,iDR,True,0.04188372019905251,0.002624153325019587,12,"[0.01462819 0.01315408 0.02924058 0.01075525 0.01121898 0.01449233
 0.01281451 0.01429142 0.01879206 0.01271091 0.83784096 0.01006073]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008112,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
343,343,iDR,True,0.04179029737837448,0.002625054077561445,12,"[0.01463382 0.01315914 0.02925183 0.01075939 0.01122329 0.0144979
 0.01243485 0.01429691 0.01879928 0.0127158  0.83816318 0.01006459]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,92,0.008328,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
344,344,iDR,True,0.04169694638691972,0.002625503529487391,12,"[0.0146396  0.01276941 0.02926338 0.01076364 0.01122772 0.01450363
 0.01243976 0.01430256 0.01880671 0.01272082 0.8384942  0.01006857]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,92,0.008407,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
345,345,iDR,True,0.0416037906139243,0.002625475470711524,12,"[0.01464519 0.01277428 0.02927455 0.01076775 0.01123201 0.01450916
 0.01244451 0.01430802 0.01881389 0.01234391 0.83881431 0.01007241]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,92,0.008415,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
346,346,iDR,True,0.04151058499468174,0.0026239684604848564,12,"[0.01465346 0.0127815  0.02929109 0.01077383 0.01123835 0.01451736
 0.01245154 0.0143161  0.01825978 0.01235088 0.83928802 0.0100781 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,96,0.008542,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
347,347,iDR,True,0.041417648116924735,0.0026249274648658854,12,"[0.01465975 0.01278699 0.02930367 0.01077846 0.01124318 0.0145236
 0.01245689 0.01389258 0.01826762 0.01235619 0.83964863 0.01008243]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,85,0.008148,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
348,348,iDR,True,0.041324682337634866,0.002625207556341478,12,"[0.01466449 0.01279113 0.02931315 0.01045849 0.01124682 0.01452829
 0.01246092 0.01389708 0.01827353 0.01236018 0.83992022 0.01008569]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,95,0.008583,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
349,349,iDR,True,0.041231701273057635,0.0026247570392564437,12,"[0.01466944 0.01279544 0.02932304 0.01046202 0.0109131  0.0145332
 0.01246513 0.01390177 0.0182797  0.01236436 0.84020371 0.0100891 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,95,0.008446,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
350,350,iDR,True,0.04113889391142076,0.002617501786494426,12,"[0.01468236 0.01280671 0.0284684  0.01047123 0.01092271 0.01454599
 0.0124761  0.01391401 0.01829579 0.01237524 0.84094348 0.01009798]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,90,0.008315,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
351,351,iDR,True,0.04104619111563289,0.002618582953664106,12,"[0.01468877 0.0128123  0.02848083 0.0104758  0.01092747 0.01411577
 0.01248155 0.01392008 0.01830378 0.01238064 0.84131061 0.01010239]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,95,0.008476,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
352,352,iDR,True,0.04095454112283227,0.00261789591405062,12,"[0.01425439 0.01281795 0.02849338 0.01048042 0.01093229 0.014122
 0.01248705 0.01392622 0.01831185 0.0123861  0.84168151 0.01010684]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,94,0.008649,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
353,353,iDR,True,0.04086287925743122,0.0026187712954742755,12,"[0.01425973 0.01282275 0.02850406 0.01048435 0.01093639 0.01412729
 0.01211698 0.01393144 0.01831871 0.01239074 0.84199693 0.01011063]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,92,0.008329,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
354,354,iDR,True,0.040771482393107884,0.002619206835730223,12,"[0.01426522 0.01244286 0.02851503 0.01048838 0.0109406  0.01413273
 0.01212164 0.0139368  0.01832576 0.01239551 0.84232096 0.01011452]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,93,0.008748,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
355,355,iDR,True,0.04068022140834552,0.002617735498064271,12,"[0.01427306 0.0124497  0.02853071 0.01049415 0.01094662 0.0141405
 0.01212831 0.01394447 0.01778577 0.01240233 0.8427843  0.01012008]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,96,0.008493,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
356,356,iDR,True,0.040588943803416974,0.002617705250732322,12,"[0.01427838 0.01245434 0.02854133 0.01049806 0.01095069 0.01414576
 0.01213282 0.01394966 0.01779239 0.01203474 0.84309799 0.01012385]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,94,0.00865,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
357,357,iDR,True,0.040497802487581114,0.002610637535457967,12,"[0.01429061 0.01246501 0.02770882 0.01050705 0.01096007 0.01415789
 0.01214322 0.01396161 0.01780764 0.01204505 0.8438205  0.01013253]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.00831,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
358,358,iDR,True,0.040406594721496394,0.0026115671974143288,12,"[0.0142966  0.01247023 0.02772043 0.01051145 0.01096467 0.01416382
 0.01214831 0.01354844 0.0178151  0.0120501  0.84417408 0.01013677]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,93,0.008751,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
359,359,iDR,True,0.040315422750657165,0.0026118361338727425,12,"[0.01430111 0.01247417 0.02772917 0.01019933 0.01096813 0.01416829
 0.01215214 0.01355271 0.01782072 0.0120539  0.84444037 0.01013997]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,93,0.008399,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
360,360,iDR,True,0.04022420780215478,0.0026113923829574177,12,"[0.01430582 0.01247827 0.0277383  0.01020268 0.01064258 0.01417295
 0.01215614 0.01355717 0.01782658 0.01205787 0.84471832 0.01014331]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,85,0.008159,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
361,361,iDR,True,0.04013325367683975,0.002612443212129888,12,"[0.0143119  0.01248358 0.0277501  0.01020702 0.01064711 0.01375361
 0.01216131 0.01356294 0.01783417 0.012063   0.84507764 0.01014762]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008245,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
362,362,iDR,True,0.04004344567515513,0.0026132937598325515,12,"[0.01431713 0.01248814 0.02776023 0.01021075 0.010651   0.01375863
 0.01180078 0.01356789 0.01784067 0.0120674  0.84538607 0.01015133]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.008166,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
363,363,iDR,True,0.0399535839448625,0.0026126218378224146,12,"[0.01389358 0.0124935  0.02777216 0.01021514 0.01065557 0.01376454
 0.01180585 0.01357372 0.01784834 0.01207259 0.84574933 0.01015569]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,85,0.00812,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
364,364,iDR,True,0.03986400230512867,0.002605740514505233,12,"[0.01390517 0.01250392 0.02696145 0.01022366 0.01066446 0.01377602
 0.01181569 0.01358504 0.01786322 0.01208265 0.84645457 0.01016416]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,88,0.008428,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
365,365,iDR,True,0.03977440315389914,0.002606160331209316,12,"[0.01391038 0.01213335 0.02697157 0.01022749 0.01066846 0.01378119
 0.01182013 0.01359013 0.01786993 0.01208719 0.84677221 0.01016797]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.009568,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
366,366,iDR,True,0.03968495492244886,0.0026047186133214186,12,"[0.01391785 0.01213986 0.02698604 0.01023298 0.01067418 0.01378858
 0.01182647 0.01359742 0.01734313 0.01209367 0.8472264  0.01017342]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.008172,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
367,367,iDR,True,0.03959547664156179,0.002604684394668209,12,"[0.0139229  0.01214427 0.02699583 0.01023669 0.01067806 0.01379358
 0.01183076 0.01360236 0.01734942 0.01173512 0.8475339  0.01017712]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,85,0.008665,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
368,368,iDR,True,0.039506128225354514,0.002605587695125467,12,"[0.01392858 0.01214922 0.02700685 0.01024087 0.01068242 0.01379922
 0.01183559 0.01319967 0.0173565  0.01173991 0.84787989 0.01018127]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,92,0.008423,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
369,369,iDR,True,0.039416883162632955,0.0026051535041158582,12,"[0.01393305 0.01215312 0.02701551 0.01024415 0.01036527 0.01380364
 0.01183938 0.01320391 0.01736207 0.01174367 0.8481517  0.01018454]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,92,0.008493,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
370,370,iDR,True,0.039327754586762055,0.0026061743554089585,12,"[0.01393882 0.01215815 0.0270267  0.0102484  0.01036956 0.01339508
 0.01184429 0.01320938 0.01736926 0.01174854 0.84850307 0.01018875]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,91,0.008451,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
371,371,iDR,True,0.03923975741964287,0.0026070004946808787,12,"[0.01394377 0.01216248 0.02703631 0.01025204 0.01037325 0.01339984
 0.01149304 0.01321407 0.01737544 0.01175271 0.84880468 0.01019238]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,84,0.008141,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
372,372,iDR,True,0.03915165758104782,0.0026002970823239503,12,"[0.01395509 0.01217235 0.02624651 0.01026036 0.01038167 0.01341072
 0.01150237 0.0132248  0.01738954 0.01176225 0.84949369 0.01020065]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.008287,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
373,373,iDR,True,0.03906365682320337,0.002599636714876896,12,"[0.01354211 0.01217745 0.0262575  0.01026466 0.01038601 0.01341633
 0.01150719 0.01323034 0.01739682 0.01176718 0.84984948 0.01020492]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.00961,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
374,374,iDR,True,0.03897602565699975,0.002600043335664837,12,"[0.01354706 0.01181644 0.0262671  0.01026841 0.01038981 0.01342124
 0.0115114  0.01323517 0.01740318 0.01177148 0.85016007 0.01020865]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.008293,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
375,375,iDR,True,0.03888848719497313,0.0025986360985175913,12,"[0.01355413 0.01182261 0.02628082 0.01027378 0.01039524 0.01342825
 0.01151741 0.01324209 0.0168899  0.01177763 0.85060416 0.01021398]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.00862,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
376,376,iDR,True,0.03880098737825401,0.002598600624520577,12,"[0.01355892 0.01182679 0.02629011 0.01027741 0.01039891 0.01343299
 0.01152148 0.01324677 0.01689587 0.01142834 0.85090481 0.01021759]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,90,0.008381,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
377,377,iDR,True,0.03871355265789656,0.002599477882844593,12,"[0.01356431 0.01183149 0.02630056 0.01028149 0.01040305 0.01343833
 0.01152606 0.01285447 0.01690259 0.01143288 0.8512431  0.01022166]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.008321,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
378,378,iDR,True,0.03862625402405951,0.0025990531430965767,12,"[0.01356855 0.01183519 0.02630877 0.0102847  0.0100941  0.01344253
 0.01152966 0.01285848 0.01690787 0.01143645 0.85150885 0.01022485]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,89,0.008375,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
379,379,iDR,True,0.038538937661568316,0.0026000448164614047,12,"[0.01357402 0.01183996 0.02631939 0.01028885 0.01009818 0.01304451
 0.01153431 0.01286367 0.01691469 0.01144106 0.85185238 0.01022897]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,84,0.008381,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
380,380,iDR,True,0.03845238841103259,0.002593513803445903,12,"[0.01358475 0.01184932 0.02554998 0.01029698 0.01010616 0.01305482
 0.01154342 0.01287384 0.01692805 0.01145011 0.85252552 0.01023706]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,81,0.008333,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
381,381,iDR,True,0.03836604693620365,0.0025943145643016535,12,"[0.01358946 0.01185342 0.02555883 0.01030055 0.01010966 0.01305934
 0.011201   0.0128783  0.01693392 0.01145407 0.85282085 0.0102406 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,80,0.008386,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
382,382,iDR,True,0.0382799719487146,0.002593669066136772,12,"[0.01318715 0.01185826 0.02556925 0.01030475 0.01011378 0.01306467
 0.01120557 0.01288355 0.01694083 0.01145874 0.85316868 0.01024478]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008517,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
383,383,iDR,True,0.03819428328302833,0.00259406290123926,12,"[0.01319184 0.0115066  0.02557835 0.01030842 0.01011738 0.01306932
 0.01120956 0.01288813 0.01694685 0.01146282 0.8534723  0.01024842]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,82,0.00822,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
384,384,iDR,True,0.038108632875926716,0.00259268953981629,12,"[0.01319855 0.01151246 0.02559136 0.01031366 0.01012253 0.01307597
 0.01121526 0.01289469 0.01644681 0.01146865 0.85390643 0.01025364]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,86,0.008821,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
385,385,iDR,True,0.038018154586571706,0.0025929475713825853,12,"[0.01320264 0.01151602 0.02559928 0.01000735 0.01012566 0.01308001
 0.01121873 0.01289868 0.0164519  0.0114722  0.85417072 0.01025681]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.008337,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
386,386,iDR,True,0.03793255506613949,0.00259291105917135,12,"[0.01320718 0.01151998 0.0256081  0.01001079 0.01012914 0.01308452
 0.01122259 0.01290312 0.01645756 0.01113187 0.85446479 0.01026034]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,76,0.008758,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
387,387,iDR,True,0.03784694284756522,0.0025937633478153323,12,"[0.0132123  0.01152445 0.02561801 0.01001467 0.01013307 0.01308958
 0.01122694 0.01252088 0.01646394 0.01113618 0.85479568 0.01026432]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.008188,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
388,388,iDR,True,0.03776141420666479,0.0025947268957295885,12,"[0.01321749 0.01152897 0.02562808 0.0100186  0.01013705 0.01270188
 0.01123135 0.01252579 0.01647041 0.01114055 0.85513148 0.01026835]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,88,0.00858,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
389,389,iDR,True,0.03767627443590507,0.002588363467199494,12,"[0.01322766 0.01153784 0.02487836 0.01002631 0.01014485 0.01271166
 0.01123999 0.01253543 0.01648308 0.01114912 0.85578945 0.01027625]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,82,0.008029,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
390,390,iDR,True,0.037591723379545916,0.0025891414346242733,12,"[0.01323212 0.01154173 0.02488675 0.01002969 0.01014827 0.01271595
 0.01090647 0.01253966 0.01648864 0.01115288 0.85607812 0.01027972]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008668,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
391,391,iDR,True,0.03750754224593699,0.0025885108623328787,12,"[0.01284025 0.01154632 0.02489664 0.01003368 0.0101523  0.01272099
 0.0109108  0.01254464 0.01649519 0.01115731 0.85641808 0.0102838 ]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,82,0.008452,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
392,392,iDR,True,0.03742377770096973,0.0025888925463997845,12,"[0.0128447  0.01120381 0.02490526 0.01003715 0.01015582 0.0127254
 0.01091458 0.01254899 0.0165009  0.01116118 0.85671484 0.01028736]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,78,0.008495,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
393,393,iDR,True,0.03733998866644283,0.0025875527817921357,12,"[0.01285106 0.01120936 0.0249176  0.01004212 0.01016085 0.01273171
 0.01091999 0.0125552  0.0160138  0.01116671 0.85713915 0.01029246]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,77,0.00795,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
394,394,iDR,True,0.03725636710486595,0.002588380061644967,12,"[0.01285591 0.01121358 0.02492699 0.01004591 0.01016468 0.0127365
 0.0109241  0.01218313 0.01601984 0.01117092 0.85746212 0.01029633]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008273,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
395,395,iDR,True,0.037172696738924635,0.002588342977437752,12,"[0.01286021 0.01121734 0.02493535 0.01004928 0.01016808 0.01274077
 0.01092776 0.01218722 0.01602521 0.01083942 0.85774957 0.01029979]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008057,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
396,396,iDR,True,0.03708901752960266,0.002589278766324407,12,"[0.01286513 0.01122163 0.02494488 0.01005312 0.01017197 0.01236327
 0.01093194 0.01219188 0.01603133 0.01084357 0.85807755 0.01030372]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,87,0.008247,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
397,397,iDR,True,0.037005421648037745,0.0025830810221881438,12,"[0.01287477 0.01123003 0.02421465 0.01006065 0.01017959 0.01237253
 0.01094013 0.01220101 0.01604334 0.01085169 0.85872017 0.01031144]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,84,0.008334,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
398,398,iDR,True,0.03691156701187702,0.0025820803216949914,12,"[0.01287875 0.01123351 0.02422215 0.01006376 0.01018274 0.01237636
 0.01094351 0.01220479 0.0160483  0.01085504 0.85898589 0.01000519]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,83,0.008628,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
399,399,iDR,True,0.03682877672188811,0.0025828356984877753,12,"[0.01288298 0.0112372  0.0242301  0.01006707 0.01018608 0.01238043
 0.01061869 0.01220879 0.01605358 0.01085861 0.85926799 0.01000848]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,85,0.008247,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
400,400,iDR,True,0.036746464596103305,0.002582219332636581,12,"[0.01250132 0.01124154 0.02423947 0.01007096 0.01019002 0.01238521
 0.0106228  0.01221351 0.01605978 0.01086281 0.85960022 0.01001235]",[ 1  2  4  5 14 15 16 17 18 20 27 28],100,76,0.00828,1000,100,0.03,0.002,1,10,15,iDR,best,3,best
