iter,move,improve,obj,return,n_assets,qX,qN,qNv,iter_time,max_iter,neighbours,alpha,exp_return,k_min,k_max,move_strategy,selection_strategy,tag,X,Z,gls_iter,gls_improve
7,iDR,False,0.033627,0.0010017641644790001,7,7,1000,241,0.572382,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",57,False
8,iDR,False,0.033627,0.0010017641644790001,7,7,1000,233,0.540814,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",57,False
9,iDR,False,0.033627,0.0010017641644790001,7,7,1000,249,0.535141,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",57,False
10,iDR,False,0.033627,0.0010017641644790001,7,7,1000,205,0.530558,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",57,False
0,iDR,False,0.034114,0.0010017641644790001,7,7,1000,222,0.561835,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
1,iDR,False,0.034114,0.0010017641644790001,7,7,1000,236,0.575217,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
2,iDR,False,0.034114,0.0010017641644790001,7,7,1000,227,0.550102,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
3,iDR,False,0.034114,0.0010017641644790001,7,7,1000,260,0.647201,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
4,iDR,False,0.034114,0.0010017641644790001,7,7,1000,265,0.540441,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
5,iDR,False,0.034114,0.0010017641644790001,7,7,1000,251,0.558504,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
6,iDR,False,0.034114,0.0010017641644790001,7,7,1000,239,0.524433,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
7,iDR,False,0.034114,0.0010017641644790001,7,7,1000,231,0.52794,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
8,iDR,False,0.034114,0.0010017641644790001,7,7,1000,218,0.522806,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
9,iDR,False,0.034114,0.0010017641644790001,7,7,1000,232,0.580924,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
10,iDR,False,0.034114,0.0010017641644790001,7,7,1000,242,0.538153,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",58,False
0,iDR,False,0.034616,0.0010017641644790001,7,7,1000,245,0.525017,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
1,iDR,False,0.034616,0.0010017641644790001,7,7,1000,230,0.532554,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
2,iDR,False,0.034616,0.0010017641644790001,7,7,1000,234,0.555759,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
3,iDR,False,0.034616,0.0010017641644790001,7,7,1000,214,0.550466,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
4,iDR,False,0.034616,0.0010017641644790001,7,7,1000,246,0.563447,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
5,iDR,False,0.034616,0.0010017641644790001,7,7,1000,235,0.565865,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
6,iDR,False,0.034616,0.0010017641644790001,7,7,1000,234,0.56904,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
7,iDR,False,0.034616,0.0010017641644790001,7,7,1000,260,0.562564,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
8,iDR,False,0.034616,0.0010017641644790001,7,7,1000,258,0.532948,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
9,iDR,False,0.034616,0.0010017641644790001,7,7,1000,242,0.559179,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
10,iDR,False,0.034616,0.0010017641644790001,7,7,1000,263,0.520303,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",59,False
0,iDR,False,0.035132,0.0010017641644790001,7,7,1000,272,0.547716,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
1,iDR,False,0.035132,0.0010017641644790001,7,7,1000,243,0.538713,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
2,iDR,False,0.035132,0.0010017641644790001,7,7,1000,238,0.543912,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
3,iDR,False,0.035132,0.0010017641644790001,7,7,1000,263,0.545823,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
4,iDR,False,0.035132,0.0010017641644790001,7,7,1000,237,0.554527,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
5,iDR,False,0.035132,0.0010017641644790001,7,7,1000,239,0.602183,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
6,iDR,False,0.035132,0.0010017641644790001,7,7,1000,256,0.572436,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
7,iDR,False,0.035132,0.0010017641644790001,7,7,1000,237,0.562457,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
8,iDR,False,0.035132,0.0010017641644790001,7,7,1000,254,0.571404,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
9,iDR,False,0.035132,0.0010017641644790001,7,7,1000,231,0.550697,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
10,iDR,False,0.035132,0.0010017641644790001,7,7,1000,231,0.56682,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",60,False
0,iDR,False,0.035663,0.0010017641644790001,7,7,1000,254,0.560586,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
1,iDR,False,0.035663,0.0010017641644790001,7,7,1000,235,0.563289,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
2,iDR,False,0.035663,0.0010017641644790001,7,7,1000,252,0.562255,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
3,iDR,False,0.035663,0.0010017641644790001,7,7,1000,225,0.556031,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
4,iDR,False,0.035663,0.0010017641644790001,7,7,1000,232,0.548871,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
5,iDR,False,0.035663,0.0010017641644790001,7,7,1000,234,0.557102,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
6,iDR,False,0.035663,0.0010017641644790001,7,7,1000,235,0.550079,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
7,iDR,False,0.035663,0.0010017641644790001,7,7,1000,247,0.555769,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
8,iDR,False,0.035663,0.0010017641644790001,7,7,1000,233,0.55263,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
9,iDR,False,0.035663,0.0010017641644790001,7,7,1000,236,0.564807,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
10,iDR,False,0.035663,0.0010017641644790001,7,7,1000,230,0.566899,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",61,False
0,iDR,False,0.036211,0.0010017641644790001,7,7,1000,248,0.563596,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
1,iDR,False,0.036211,0.0010017641644790001,7,7,1000,245,0.558498,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
2,iDR,False,0.036211,0.0010017641644790001,7,7,1000,233,0.547157,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
3,iDR,False,0.036211,0.0010017641644790001,7,7,1000,241,0.543274,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
4,iDR,False,0.036211,0.0010017641644790001,7,7,1000,251,0.545618,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
5,iDR,False,0.036211,0.0010017641644790001,7,7,1000,210,0.518228,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
6,iDR,False,0.036211,0.0010017641644790001,7,7,1000,223,0.523507,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
7,iDR,False,0.036211,0.0010017641644790001,7,7,1000,252,0.533464,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
8,iDR,False,0.036211,0.0010017641644790001,7,7,1000,223,0.515113,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
9,iDR,False,0.036211,0.0010017641644790001,7,7,1000,241,0.533695,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
10,iDR,False,0.036211,0.0010017641644790001,7,7,1000,256,0.530991,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",62,False
0,TID,True,0.036596,0.0010021841644790002,7,7,1000,251,0.530853,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
1,iDR,False,0.036596,0.0010021841644790002,7,7,1000,217,0.519361,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
2,iDR,False,0.036596,0.0010021841644790002,7,7,1000,226,0.531583,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
3,iDR,False,0.036596,0.0010021841644790002,7,7,1000,226,0.52331,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
4,iDR,False,0.036596,0.0010021841644790002,7,7,1000,218,0.516812,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
5,iDR,False,0.036596,0.0010021841644790002,7,7,1000,233,0.534357,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
6,iDR,False,0.036596,0.0010021841644790002,7,7,1000,255,0.584032,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
7,iDR,False,0.036596,0.0010021841644790002,7,7,1000,254,0.525756,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
8,iDR,False,0.036596,0.0010021841644790002,7,7,1000,264,0.526709,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
9,iDR,False,0.036596,0.0010021841644790002,7,7,1000,243,0.516115,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
10,iDR,False,0.036596,0.0010021841644790002,7,7,1000,223,0.51601,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
11,iDR,False,0.036596,0.0010021841644790002,7,7,1000,248,0.524361,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.010446299999999999, 0.01]","[4, 8, 16, 18, 25, 28, 30]",63,False
0,TID,True,0.033627,0.0010017641644790001,7,7,1000,254,0.525924,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
1,iDR,False,0.033627,0.0010017641644790001,7,7,1000,231,0.516019,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
2,iDR,False,0.033627,0.0010017641644790001,7,7,1000,241,0.527203,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
3,iDR,False,0.033627,0.0010017641644790001,7,7,1000,250,0.532196,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
4,iDR,False,0.033627,0.0010017641644790001,7,7,1000,220,0.524457,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
5,iDR,False,0.033627,0.0010017641644790001,7,7,1000,238,0.529245,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
6,iDR,False,0.033627,0.0010017641644790001,7,7,1000,219,0.507858,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
7,iDR,False,0.033627,0.0010017641644790001,7,7,1000,213,0.485905,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
8,iDR,False,0.033627,0.0010017641644790001,7,7,1000,230,0.510314,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
9,iDR,False,0.033627,0.0010017641644790001,7,7,1000,229,0.505509,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
10,iDR,False,0.033627,0.0010017641644790001,7,7,1000,247,0.495156,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
11,iDR,False,0.033627,0.0010017641644790001,7,7,1000,239,0.516555,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",64,False
0,iDR,False,0.033627,0.0010017641644790001,7,7,1000,239,0.528709,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",65,False
1,iDR,False,0.033627,0.0010017641644790001,7,7,1000,252,0.513154,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",65,False
2,iDR,False,0.033627,0.0010017641644790001,7,7,1000,223,0.508943,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",65,False
3,iDR,False,0.033627,0.0010017641644790001,7,7,1000,244,0.494868,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",65,False
4,iDR,False,0.033627,0.0010017641644790001,7,7,1000,251,0.517335,100,1000,0.1,0.001,5,15,best,best,gls,"[0.022974, 0.010023, 0.8738974700000001, 0.010023, 0.062005223000000005, 0.01, 0.010446299999999999]","[4, 8, 16, 18, 25, 27, 28]",65,False
